city_name,record_date,AVERAGE_CONFIDENCE,AVERAGE_SPEED_DIFF,AVERAGE_FREE_FLOW_SPEED,AVERAGE_TIME_DIFF,AVERAGE_FREE_FLOW_TIME,AVERAGE_TEMPERATURE,AVERAGE_ATMOSP_PRESSURE,AVERAGE_HUMIDITY,AVERAGE_WIND_SPEED,AVERAGE_CLOUDINESS,AVERAGE_RAIN
Braga,2018-08-25 11:00:00,0.93,Medium,40.3,8.6,67.7,20.0,1018.0,68.0,3.0,0.0,0.0
Braga,2018-08-25 10:00:00,0.91,Medium,38.4,7.5,65.0,20.0,1018.0,68.0,3.0,0.0,0.0
Braga,2018-08-25 09:00:00,0.84,Low,40.8,7.4,68.5,17.0,1018.0,82.0,2.0,0.0,0.0
Braga,2018-08-25 08:00:00,0.79,None,40.7,0.0,67.8,14.0,1018.0,93.0,2.0,0.0,0.0
Braga,2018-08-25 07:00:00,0.62,None,39.1,0.0,65.5,11.0,1017.0,100.0,1.0,0.0,0.0
Braga,2018-08-25 06:00:00,0.64,None,41.5,0.0,61.6,12.0,1017.0,100.0,1.0,0.0,0.0
Braga,2018-08-25 02:00:00,0.71,None,38.8,0.0,68.0,14.0,1018.0,100.0,0.0,0.0,0.0
Braga,2018-08-25 00:00:00,0.83,None,40.1,0.0,67.2,15.0,1018.0,93.0,0.0,0.0,0.0
Braga,2018-08-24 23:00:00,0.87,Low,39.1,8.4,65.5,16.0,1018.0,93.0,1.0,0.0,0.0
Braga,2018-08-24 22:00:00,0.84,Low,37.6,8.7,67.6,17.0,1018.0,88.0,2.0,0.0,0.0
Braga,2018-08-24 21:00:00,0.88,Low,40.4,9.6,66.3,17.0,1018.0,88.0,2.0,0.0,0.0
Braga,2018-08-24 20:00:00,0.89,Medium,40.4,5.5,66.3,19.0,1017.0,82.0,2.0,0.0,0.0
Braga,2018-08-24 18:00:00,0.88,Very_High,40.7,29.4,64.4,24.0,1018.0,60.0,4.0,0.0,0.0
Braga,2018-08-24 17:00:00,0.85,Very_High,40.5,34.8,63.3,25.0,1018.0,61.0,3.0,0.0,0.0
Braga,2018-08-24 15:00:00,0.9,High,40.5,13.9,63.3,24.0,1018.0,64.0,3.0,0.0,0.0
Braga,2018-08-24 14:00:00,0.88,High,39.4,35.6,64.8,24.0,1019.0,64.0,3.0,0.0,0.0
Braga,2018-08-24 12:00:00,0.85,Low,39.3,3.0,62.4,22.0,1020.0,73.0,3.0,0.0,0.0
Braga,2018-08-24 11:00:00,0.85,High,40.5,8.1,63.3,21.0,1020.0,83.0,1.0,20.0,0.0
Braga,2018-08-24 10:00:00,0.86,High,38.2,13.7,65.3,20.0,1020.0,100.0,1.0,0.0,0.0
Braga,2018-08-24 09:00:00,0.79,Medium,40.3,13.3,64.3,14.0,1020.0,100.0,1.0,75.0,0.0
Braga,2018-08-24 07:00:00,0.73,Low,37.8,1.7,63.4,14.0,1019.0,100.0,0.0,75.0,0.0
Braga,2018-08-24 06:00:00,0.64,None,43.9,0.0,52.1,14.0,1019.0,100.0,1.0,75.0,0.0
Braga,2018-08-24 05:00:00,0.57,None,42.6,0.0,54.9,15.0,1019.0,100.0,2.0,75.0,0.0
Braga,2018-08-24 04:00:00,0.57,None,45.0,0.0,58.4,15.0,1019.0,100.0,2.0,75.0,0.0
Braga,2018-08-24 03:00:00,0.55,None,42.6,0.0,55.2,15.0,1019.0,100.0,1.0,75.0,0.0
Braga,2018-08-24 02:00:00,0.57,None,41.8,0.0,58.6,16.0,1019.0,100.0,0.0,75.0,0.0
Braga,2018-08-24 01:00:00,0.67,None,40.5,0.0,65.2,16.0,1019.0,100.0,0.0,75.0,0.0
Braga,2018-08-24 00:00:00,0.75,None,40.5,0.0,65.2,16.0,1019.0,100.0,0.0,75.0,0.0
Braga,2018-08-23 22:00:00,0.77,Low,40.2,14.4,63.9,16.0,1019.0,100.0,2.0,75.0,0.0
Braga,2018-08-23 18:00:00,0.88,Very_High,40.5,24.9,63.3,17.0,1018.0,93.0,2.0,75.0,0.0
Braga,2018-08-23 16:00:00,0.87,High,40.5,19.8,63.3,18.0,1019.0,88.0,2.0,75.0,0.0
Braga,2018-08-23 15:00:00,0.87,High,39.5,18.7,63.5,18.0,1019.0,88.0,3.0,75.0,0.0
Braga,2018-08-23 13:00:00,0.85,Medium,40.6,7.1,65.6,20.0,1019.0,82.0,3.0,20.0,0.0
Braga,2018-08-23 12:00:00,0.85,High,40.5,10.0,63.3,19.0,1019.0,82.0,3.0,20.0,0.0
Braga,2018-08-23 10:00:00,0.86,Medium,39.3,4.7,62.4,16.0,1019.0,93.0,1.0,75.0,0.0
Braga,2018-08-23 09:00:00,0.84,Medium,40.5,5.8,63.3,16.0,1019.0,100.0,0.0,75.0,0.0
Braga,2018-08-23 07:00:00,0.81,Low,40.1,0.5,66.0,16.0,1018.0,100.0,0.0,90.0,0.0
Braga,2018-08-23 06:00:00,0.63,Low,40.5,0.2,68.8,16.0,1017.0,100.0,1.0,90.0,0.0
Braga,2018-08-23 05:00:00,0.56,None,44.6,0.0,60.1,16.0,1017.0,100.0,0.0,90.0,0.0
Braga,2018-08-23 04:00:00,0.53,None,44.1,0.0,62.3,16.0,1017.0,100.0,1.0,90.0,0.0
Braga,2018-08-23 03:00:00,0.55,None,44.9,0.0,54.0,16.0,1017.0,100.0,0.0,90.0,0.0
Braga,2018-08-23 02:00:00,0.54,None,40.8,0.0,72.9,16.0,1018.0,100.0,0.0,90.0,0.0
Braga,2018-08-23 01:00:00,0.71,None,42.0,0.0,59.3,16.0,1018.0,100.0,0.0,75.0,0.0
Braga,2018-08-23 00:00:00,0.76,None,39.0,0.0,65.6,17.0,1018.0,100.0,1.0,90.0,0.0
Braga,2018-08-22 23:00:00,0.72,Low,37.8,1.3,63.4,17.0,1018.0,100.0,1.0,90.0,0.0
Braga,2018-08-22 22:00:00,0.82,Low,39.3,1.9,65.9,17.0,1018.0,100.0,0.0,90.0,0.0
Braga,2018-08-22 21:00:00,0.86,Low,39.5,1.8,63.5,17.0,1018.0,100.0,0.0,90.0,0.0
Braga,2018-08-22 20:00:00,0.82,Low,38.0,0.7,62.4,17.0,1016.0,100.0,2.0,75.0,0.0
Braga,2018-08-22 19:00:00,0.86,High,39.5,12.1,63.5,18.0,1016.0,93.0,2.0,75.0,0.0
Braga,2018-08-22 18:00:00,0.87,Very_High,40.5,34.0,71.0,18.0,1016.0,93.0,2.0,75.0,0.0
Braga,2018-08-22 17:00:00,0.8,High,40.6,36.4,65.6,19.0,1016.0,88.0,2.0,75.0,0.0
Braga,2018-08-22 16:00:00,0.83,High,40.6,24.3,65.6,19.0,1016.0,88.0,3.0,75.0,0.0
Braga,2018-08-22 15:00:00,0.88,High,41.9,15.8,57.7,21.0,1016.0,83.0,2.0,20.0,0.0
Braga,2018-08-22 14:00:00,0.87,Medium,40.5,7.4,63.3,20.0,1016.0,88.0,3.0,20.0,0.0
Braga,2018-08-22 12:00:00,0.83,Medium,39.0,15.9,63.0,20.0,1016.0,88.0,3.0,20.0,0.0
Braga,2018-08-22 11:00:00,0.81,Medium,39.3,6.5,62.4,19.0,1016.0,93.0,2.0,40.0,0.0
Braga,2018-08-22 10:00:00,0.88,Medium,40.6,5.4,65.6,24.0,999.0,68.0,1.0,0.0,0.0
Braga,2018-08-22 09:00:00,0.9,Medium,40.5,5.0,67.9,17.0,1015.0,100.0,0.0,75.0,0.0
Braga,2018-08-22 08:00:00,0.82,High,39.4,14.0,64.8,17.0,1015.0,100.0,1.0,90.0,0.0
Braga,2018-08-22 07:00:00,0.78,Low,39.2,1.9,64.3,17.0,1015.0,100.0,1.0,90.0,0.0
Braga,2018-08-22 06:00:00,0.62,None,40.6,0.0,69.1,17.0,1014.0,100.0,0.0,90.0,0.0
Braga,2018-08-22 04:00:00,0.54,None,43.7,0.0,56.4,17.0,1014.0,100.0,1.0,90.0,0.0
Braga,2018-08-22 01:00:00,0.64,None,40.5,0.0,65.2,19.0,1015.0,93.0,4.0,75.0,0.0
Braga,2018-08-22 00:00:00,0.73,None,40.2,0.0,72.3,19.0,1014.0,93.0,2.0,0.0,0.0
Braga,2018-08-21 23:00:00,0.71,None,38.9,0.0,68.6,19.0,1014.0,93.0,1.0,0.0,0.0
Braga,2018-08-21 22:00:00,0.83,Low,42.0,0.7,59.3,21.0,1014.0,77.0,1.0,0.0,0.0
Braga,2018-08-21 21:00:00,0.79,Low,40.4,2.6,65.1,20.0,1014.0,82.0,0.0,0.0,0.0
Braga,2018-08-21 20:00:00,0.85,Low,40.7,0.6,65.4,25.0,1013.0,61.0,1.0,0.0,0.0
Braga,2018-08-21 19:00:00,0.87,Medium,40.5,4.6,67.8,26.0,1013.0,44.0,2.0,0.0,0.0
Braga,2018-08-21 18:00:00,0.84,High,39.3,19.7,62.4,27.0,1013.0,42.0,3.0,0.0,0.0
Braga,2018-08-21 17:00:00,0.86,High,40.6,23.1,65.6,28.0,1013.0,39.0,3.0,0.0,0.0
Braga,2018-08-21 16:00:00,0.86,High,40.5,28.3,63.3,27.0,1013.0,47.0,2.0,0.0,0.0
Braga,2018-08-21 15:00:00,0.86,High,41.7,11.1,58.2,27.0,1014.0,54.0,2.0,0.0,0.0
Braga,2018-08-21 14:00:00,0.86,Medium,40.3,4.5,66.4,28.0,1014.0,48.0,2.0,0.0,0.0
Braga,2018-08-21 13:00:00,0.86,Medium,39.3,13.4,65.9,28.0,1014.0,51.0,2.0,0.0,0.0
Braga,2018-08-21 12:00:00,0.88,Medium,39.3,13.9,62.4,28.0,1015.0,39.0,3.0,0.0,0.0
Braga,2018-08-21 11:00:00,0.89,High,39.4,10.8,64.8,26.0,1015.0,57.0,2.0,0.0,0.0
Braga,2018-08-21 10:00:00,0.84,Medium,39.3,5.8,62.4,29.0,1015.0,30.0,2.0,0.0,0.0
Braga,2018-08-21 09:00:00,0.88,High,40.5,8.5,63.3,25.0,1014.0,47.0,1.0,0.0,0.0
Braga,2018-08-21 08:00:00,0.89,Medium,40.5,5.7,64.7,29.0,999.0,42.0,1.0,0.0,0.0
Braga,2018-08-21 07:00:00,0.69,None,40.5,0.0,64.7,17.0,998.0,73.0,1.0,0.0,0.0
Braga,2018-08-21 06:00:00,0.58,None,40.8,0.0,66.6,18.0,1014.0,77.0,2.0,0.0,0.0
Braga,2018-08-21 05:00:00,0.59,None,43.9,0.0,52.9,19.0,1014.0,72.0,1.0,0.0,0.0
Braga,2018-08-21 03:00:00,0.58,None,44.4,0.0,59.8,21.0,1014.0,64.0,1.0,0.0,0.0
Braga,2018-08-21 02:00:00,0.69,None,43.5,0.0,52.6,20.0,1014.0,72.0,0.0,0.0,0.0
Braga,2018-08-21 00:00:00,0.74,None,42.2,0.0,61.9,21.0,1014.0,73.0,0.0,0.0,0.0
Braga,2018-08-20 22:00:00,0.77,Low,40.5,0.1,63.3,22.0,1014.0,68.0,0.0,0.0,0.0
Braga,2018-08-20 21:00:00,0.8,Medium,40.2,2.4,63.9,24.0,1014.0,60.0,2.0,0.0,0.0
Braga,2018-08-20 17:00:00,0.87,High,40.5,18.8,63.3,30.0,1015.0,35.0,2.0,0.0,0.0
Braga,2018-08-20 14:00:00,0.89,Medium,40.5,17.2,63.3,35.0,1016.0,23.0,2.0,0.0,0.0
Braga,2018-08-20 12:00:00,0.86,Medium,37.6,14.9,64.8,33.0,1017.0,24.0,5.0,0.0,0.0
Braga,2018-08-20 11:00:00,0.9,Medium,38.1,11.1,61.5,31.0,1017.0,25.0,5.0,0.0,0.0
Braga,2018-08-20 10:00:00,0.9,Medium,40.6,6.3,65.6,29.0,1017.0,28.0,4.0,0.0,0.0
Braga,2018-08-20 09:00:00,0.92,Medium,40.5,3.5,63.3,27.0,1017.0,30.0,5.0,0.0,0.0
Braga,2018-08-20 08:00:00,0.86,Medium,40.0,5.6,59.6,26.0,1016.0,29.0,4.0,0.0,0.0
Braga,2018-08-20 07:00:00,0.71,Low,40.5,3.6,64.2,25.0,1016.0,36.0,4.0,0.0,0.0
Braga,2018-08-20 04:00:00,0.59,None,40.8,0.0,54.3,25.0,1016.0,31.0,3.0,0.0,0.0
Braga,2018-08-20 03:00:00,0.59,None,42.0,0.0,59.3,25.0,1016.0,29.0,3.0,0.0,0.0
Braga,2018-08-20 02:00:00,0.61,None,40.6,0.0,70.8,25.0,1016.0,29.0,4.0,0.0,0.0
Braga,2018-08-20 00:00:00,0.78,None,40.5,0.0,65.2,27.0,1016.0,28.0,3.0,0.0,0.0
Braga,2018-08-19 23:00:00,0.81,Low,37.8,0.7,63.4,22.0,1016.0,60.0,2.0,0.0,0.0
Braga,2018-08-19 22:00:00,0.79,None,40.4,0.0,66.8,23.0,1016.0,60.0,1.0,0.0,0.0
Braga,2018-08-19 21:00:00,0.79,None,37.7,0.0,66.0,24.0,1016.0,53.0,2.0,0.0,0.0
Braga,2018-08-19 20:00:00,0.83,Low,40.6,3.9,68.2,28.0,1016.0,34.0,3.0,0.0,0.0
Braga,2018-08-19 19:00:00,0.84,Low,39.0,0.9,63.0,30.0,1016.0,30.0,4.0,0.0,0.0
Braga,2018-08-19 18:00:00,0.84,Low,38.8,7.8,65.2,29.0,1016.0,37.0,4.0,0.0,0.0
Braga,2018-08-19 17:00:00,0.9,Low,42.0,1.3,59.3,29.0,1016.0,35.0,4.0,0.0,0.0
Braga,2018-08-19 16:00:00,0.84,Low,39.0,2.9,65.6,30.0,1016.0,28.0,3.0,0.0,0.0
Braga,2018-08-19 15:00:00,0.82,Low,40.5,0.9,63.3,31.0,1017.0,29.0,4.0,0.0,0.0
Braga,2018-08-19 14:00:00,0.84,Low,38.7,0.3,61.9,33.0,1017.0,24.0,3.0,0.0,0.0
Braga,2018-08-19 13:00:00,0.82,None,40.1,0.0,66.0,32.0,1017.0,25.0,5.0,0.0,0.0
Braga,2018-08-19 12:00:00,0.92,None,38.8,0.0,64.2,31.0,1017.0,27.0,6.0,0.0,0.0
Braga,2018-08-19 11:00:00,0.84,Medium,39.3,28.3,65.9,29.0,1017.0,28.0,6.0,0.0,0.0
Braga,2018-08-19 10:00:00,0.83,Low,40.6,0.7,68.2,26.0,1018.0,31.0,4.0,0.0,0.0
Braga,2018-08-19 09:00:00,0.83,Low,40.8,0.2,69.4,24.0,1018.0,31.0,3.0,0.0,0.0
Braga,2018-08-19 08:00:00,0.73,Low,42.0,0.2,59.3,23.0,1017.0,31.0,5.0,0.0,0.0
Braga,2018-08-19 07:00:00,0.73,None,42.0,0.0,59.3,21.0,1017.0,35.0,4.0,0.0,0.0
Braga,2018-08-19 06:00:00,0.63,None,43.4,0.0,51.3,21.0,1017.0,35.0,4.0,0.0,0.0
Braga,2018-08-19 05:00:00,0.63,None,44.7,0.0,57.5,23.0,1016.0,28.0,3.0,0.0,0.0
Braga,2018-08-19 03:00:00,0.61,None,41.1,0.0,64.1,23.0,1016.0,31.0,4.0,0.0,0.0
Braga,2018-08-19 02:00:00,0.69,Low,41.9,3.9,57.7,23.0,1017.0,33.0,3.0,0.0,0.0
Braga,2018-08-19 01:00:00,0.78,None,40.5,0.0,63.3,22.0,1016.0,46.0,1.0,0.0,0.0
Braga,2018-08-19 00:00:00,0.74,Low,40.2,4.2,63.9,21.0,1016.0,68.0,2.0,0.0,0.0
Braga,2018-08-18 23:00:00,0.8,Medium,40.3,4.9,64.3,18.0,1016.0,82.0,1.0,0.0,0.0
Braga,2018-08-18 22:00:00,0.79,Medium,40.8,10.5,66.9,21.0,1016.0,68.0,1.0,0.0,0.0
Braga,2018-08-18 21:00:00,0.83,None,38.8,0.0,65.2,23.0,1016.0,60.0,2.0,0.0,0.0
Braga,2018-08-18 20:00:00,0.86,Low,41.3,2.0,63.0,25.0,1016.0,53.0,3.0,0.0,0.0
Braga,2018-08-18 19:00:00,0.87,Low,39.1,0.6,63.5,27.0,1015.0,44.0,4.0,0.0,0.0
Braga,2018-08-18 18:00:00,0.86,Low,40.3,1.9,66.4,27.0,1015.0,44.0,5.0,0.0,0.0
Braga,2018-08-18 17:00:00,0.9,Medium,38.9,7.0,64.0,28.0,1016.0,42.0,5.0,0.0,0.0
Braga,2018-08-18 16:00:00,0.85,None,39.0,0.0,63.0,29.0,1016.0,42.0,3.0,0.0,0.0
Braga,2018-08-18 15:00:00,0.89,Medium,40.2,18.1,67.6,30.0,1016.0,40.0,3.0,0.0,0.0
Braga,2018-08-18 14:00:00,0.86,Low,41.0,1.8,63.7,31.0,1017.0,27.0,3.0,0.0,0.0
Braga,2018-08-18 12:00:00,0.87,None,38.9,0.0,68.5,28.0,1017.0,32.0,5.0,0.0,0.0
Braga,2018-08-18 11:00:00,0.86,Medium,39.4,7.2,67.5,27.0,1018.0,34.0,6.0,0.0,0.0
Braga,2018-08-18 10:00:00,0.86,Medium,39.4,4.0,64.8,25.0,1017.0,38.0,6.0,0.0,0.0
Braga,2018-08-18 09:00:00,0.86,Medium,40.5,3.0,66.7,23.0,1017.0,40.0,7.0,0.0,0.0
Braga,2018-08-18 08:00:00,0.77,Low,39.2,6.5,64.3,22.0,1017.0,46.0,6.0,0.0,0.0
Braga,2018-08-18 07:00:00,0.67,Low,39.2,8.4,64.3,22.0,1017.0,46.0,6.0,0.0,0.0
Braga,2018-08-18 06:00:00,0.6,None,40.3,0.0,69.1,23.0,1016.0,43.0,6.0,0.0,0.0
Braga,2018-08-18 05:00:00,0.59,None,43.2,0.0,60.9,23.0,1016.0,46.0,5.0,0.0,0.0
Braga,2018-08-18 04:00:00,0.61,None,43.7,0.0,54.1,24.0,1016.0,47.0,5.0,0.0,0.0
Braga,2018-08-18 03:00:00,0.58,None,44.4,0.0,54.9,23.0,1016.0,60.0,3.0,0.0,0.0
Braga,2018-08-18 02:00:00,0.66,None,42.1,0.0,63.0,23.0,1016.0,60.0,2.0,0.0,0.0
Braga,2018-08-18 01:00:00,0.71,None,40.5,0.0,64.2,23.0,1016.0,64.0,3.0,0.0,0.0
Braga,2018-08-18 00:00:00,0.77,None,39.3,0.0,62.4,21.0,1016.0,73.0,1.0,0.0,0.0
Braga,2018-08-17 23:00:00,0.85,None,40.2,0.0,60.7,23.0,1016.0,64.0,3.0,0.0,0.0
Braga,2018-08-17 22:00:00,0.83,None,40.5,0.0,63.3,21.0,1016.0,73.0,3.0,0.0,0.0
Braga,2018-08-17 21:00:00,0.87,Medium,39.2,4.1,67.1,22.0,1015.0,68.0,2.0,0.0,0.0
Braga,2018-08-17 20:00:00,0.83,Low,39.3,6.3,63.3,24.0,1015.0,60.0,3.0,0.0,0.0
Braga,2018-08-17 18:00:00,0.85,Very_High,40.3,110.6,64.3,26.0,1015.0,50.0,6.0,0.0,0.0
Braga,2018-08-17 17:00:00,0.9,High,40.5,24.7,63.3,28.0,1016.0,48.0,5.0,0.0,0.0
Braga,2018-08-17 16:00:00,0.92,High,40.3,29.7,64.3,27.0,1016.0,51.0,5.0,0.0,0.0
Braga,2018-08-17 15:00:00,0.89,High,39.3,21.2,63.3,27.0,1017.0,54.0,6.0,0.0,0.0
Braga,2018-08-17 14:00:00,0.88,High,40.4,15.1,57.0,26.0,1017.0,57.0,4.0,0.0,0.0
Braga,2018-08-17 12:00:00,0.85,Medium,38.2,13.0,62.6,27.0,1018.0,47.0,4.0,0.0,0.0
Braga,2018-08-17 09:00:00,0.89,High,40.5,12.2,66.7,20.0,1018.0,77.0,2.0,0.0,0.0
Braga,2018-08-17 08:00:00,0.82,Medium,39.3,4.9,62.4,18.0,1018.0,82.0,1.0,0.0,0.0
Braga,2018-08-17 07:00:00,0.76,Low,40.5,1.0,65.2,16.0,1017.0,87.0,3.0,0.0,0.0
Braga,2018-08-17 06:00:00,0.72,Low,43.9,0.7,53.8,16.0,1017.0,87.0,2.0,0.0,0.0
Braga,2018-08-17 05:00:00,0.57,None,44.8,0.0,56.8,16.0,1017.0,87.0,3.0,0.0,0.0
Braga,2018-08-17 04:00:00,0.54,None,41.8,0.0,73.6,16.0,1017.0,93.0,3.0,0.0,0.0
Braga,2018-08-17 03:00:00,0.62,None,42.7,0.0,61.8,17.0,1017.0,88.0,3.0,0.0,0.0
Braga,2018-08-17 02:00:00,0.56,None,40.0,0.0,68.5,17.0,1017.0,88.0,4.0,0.0,0.0
Braga,2018-08-17 01:00:00,0.6,None,40.3,0.0,65.3,17.0,1017.0,88.0,4.0,0.0,0.0
Braga,2018-08-17 00:00:00,0.76,None,40.5,0.0,63.3,18.0,1017.0,82.0,2.0,0.0,0.0
Braga,2018-08-16 23:00:00,0.86,None,40.5,0.0,63.3,18.0,1017.0,88.0,3.0,0.0,0.0
Braga,2018-08-16 22:00:00,0.89,Low,40.5,7.7,63.3,19.0,1016.0,82.0,3.0,0.0,0.0
Braga,2018-08-16 21:00:00,0.87,Low,40.5,6.1,64.2,18.0,1016.0,88.0,4.0,0.0,0.0
Braga,2018-08-16 20:00:00,0.82,Medium,40.8,8.3,58.5,20.0,1016.0,77.0,6.0,0.0,0.0
Braga,2018-08-16 19:00:00,0.83,Very_High,39.1,52.5,63.5,21.0,1015.0,73.0,8.0,0.0,0.0
Braga,2018-08-16 18:00:00,0.9,Very_High,40.5,40.3,63.3,22.0,1016.0,68.0,8.0,0.0,0.0
Braga,2018-08-16 17:00:00,0.88,Very_High,40.5,64.8,63.3,23.0,1016.0,64.0,5.0,0.0,0.0
Braga,2018-08-16 16:00:00,0.88,Very_High,40.3,87.3,64.3,24.0,1016.0,64.0,6.0,0.0,0.0
Braga,2018-08-16 15:00:00,0.88,High,40.5,18.7,63.3,22.0,1017.0,73.0,4.0,0.0,0.0
Braga,2018-08-16 14:00:00,0.84,Very_High,40.3,23.7,64.3,21.0,1017.0,77.0,4.0,0.0,0.0
Braga,2018-08-16 12:00:00,0.88,High,40.5,26.6,63.3,20.0,1017.0,82.0,3.0,75.0,0.0
Braga,2018-08-16 11:00:00,0.88,High,40.5,29.6,63.3,21.0,1017.0,77.0,3.0,40.0,0.0
Braga,2018-08-16 09:00:00,0.9,Medium,40.4,15.0,63.3,17.0,1017.0,100.0,0.0,75.0,0.0
Braga,2018-08-16 08:00:00,0.86,Medium,40.4,3.2,65.7,17.0,1016.0,100.0,1.0,90.0,0.0
Braga,2018-08-16 07:00:00,0.72,Low,40.2,5.7,72.1,17.0,1016.0,100.0,2.0,90.0,0.0
Braga,2018-08-16 06:00:00,0.66,None,44.2,0.0,55.6,17.0,1016.0,100.0,2.0,90.0,0.0
Braga,2018-08-16 05:00:00,0.61,None,42.4,0.0,51.0,17.0,1015.0,100.0,3.0,90.0,0.0
Braga,2018-08-16 04:00:00,0.55,None,44.5,0.0,61.0,17.0,1015.0,100.0,3.0,90.0,0.0
Braga,2018-08-16 03:00:00,0.58,None,43.8,0.0,58.0,17.0,1016.0,100.0,3.0,90.0,0.0
Braga,2018-08-16 02:00:00,0.57,None,43.7,0.0,54.1,17.0,1016.0,100.0,2.0,90.0,0.0
Braga,2018-08-16 00:00:00,0.71,Low,39.0,0.7,65.6,17.0,1016.0,100.0,3.0,90.0,0.0
Braga,2018-08-15 23:00:00,0.75,Low,40.4,4.2,63.4,17.0,1016.0,100.0,2.0,75.0,0.0
Braga,2018-08-15 21:00:00,0.84,Low,40.1,2.0,64.0,18.0,1015.0,93.0,1.0,0.0,0.0
Braga,2018-08-15 20:00:00,0.78,Medium,40.1,5.5,65.0,20.0,1015.0,82.0,1.0,0.0,0.0
Braga,2018-08-15 19:00:00,0.87,Low,38.9,8.0,65.8,21.0,1015.0,73.0,2.0,20.0,0.0
Braga,2018-08-15 18:00:00,0.86,Medium,40.0,9.2,66.2,23.0,1015.0,69.0,2.0,20.0,0.0
Braga,2018-08-15 17:00:00,0.8,Low,39.2,4.2,62.5,24.0,1015.0,64.0,3.0,20.0,0.0
Braga,2018-08-15 16:00:00,0.82,Low,38.8,0.3,55.7,23.0,1016.0,69.0,4.0,20.0,0.0
Braga,2018-08-15 15:00:00,0.84,None,38.9,0.0,65.8,23.0,1016.0,69.0,3.0,20.0,0.0
Braga,2018-08-15 14:00:00,0.8,Medium,37.4,10.7,67.8,23.0,1016.0,69.0,2.0,20.0,0.0
Braga,2018-08-15 12:00:00,0.86,Low,39.2,1.4,65.0,20.0,1016.0,82.0,3.0,20.0,0.0
Braga,2018-08-15 11:00:00,0.82,Low,39.2,3.5,65.0,21.0,1016.0,77.0,3.0,0.0,0.0
Braga,2018-08-15 10:00:00,0.83,Low,38.8,1.2,65.2,21.0,1016.0,77.0,2.0,0.0,0.0
Braga,2018-08-15 08:00:00,0.76,None,40.2,0.0,67.8,18.0,1015.0,93.0,1.0,0.0,0.0
Braga,2018-08-15 07:00:00,0.66,None,42.1,0.0,63.2,15.0,1015.0,100.0,1.0,0.0,0.0
Braga,2018-08-15 05:00:00,0.61,None,44.8,0.0,58.6,15.0,1015.0,93.0,1.0,0.0,0.0
Braga,2018-08-15 03:00:00,0.64,Low,42.2,0.6,60.6,16.0,1015.0,93.0,1.0,0.0,0.0
Braga,2018-08-15 01:00:00,0.76,None,40.4,0.0,63.4,17.0,1016.0,93.0,3.0,0.0,0.0
Braga,2018-08-15 00:00:00,0.88,None,40.4,0.0,63.4,18.0,1016.0,88.0,3.0,0.0,0.0
Braga,2018-08-14 22:00:00,0.78,Low,39.2,1.4,62.5,18.0,1016.0,88.0,2.0,0.0,0.0
Braga,2018-08-14 21:00:00,0.83,Medium,39.0,3.5,64.5,18.0,1016.0,88.0,3.0,0.0,0.0
Braga,2018-08-14 20:00:00,0.88,Low,40.6,0.6,68.2,26.0,1015.0,54.0,2.0,0.0,0.0
Braga,2018-08-14 19:00:00,0.87,Medium,40.1,6.0,66.5,27.0,1015.0,47.0,4.0,0.0,0.0
Braga,2018-08-14 18:00:00,0.85,Very_High,40.3,24.0,64.4,28.0,1016.0,42.0,4.0,0.0,0.0
Braga,2018-08-14 17:00:00,0.88,High,40.4,23.3,63.4,27.0,1016.0,47.0,5.0,0.0,0.0
Braga,2018-08-14 16:00:00,0.86,Very_High,40.3,27.1,66.9,25.0,1016.0,53.0,6.0,0.0,0.0
Braga,2018-08-14 14:00:00,0.85,High,37.7,10.8,62.6,23.0,1017.0,64.0,3.0,0.0,0.0
Braga,2018-08-14 13:00:00,0.87,High,39.1,13.6,69.0,22.0,1017.0,68.0,2.0,0.0,0.0
Braga,2018-08-14 12:00:00,0.91,High,41.9,33.5,61.2,22.0,1018.0,73.0,2.0,0.0,0.0
Braga,2018-08-14 11:00:00,0.88,High,39.2,19.1,62.5,24.0,1018.0,69.0,3.0,0.0,0.0
Braga,2018-08-14 10:00:00,0.89,High,40.4,23.2,63.4,21.0,1018.0,73.0,2.0,0.0,0.0
Braga,2018-08-14 09:00:00,0.86,High,37.9,10.1,64.1,17.0,1017.0,93.0,2.0,0.0,0.0
Braga,2018-08-14 07:00:00,0.74,Low,40.4,2.5,65.2,13.0,1018.0,100.0,0.0,90.0,0.0
Braga,2018-08-14 06:00:00,0.65,Low,40.4,0.5,63.4,13.0,1017.0,100.0,1.0,75.0,0.0
Braga,2018-08-14 05:00:00,0.59,None,42.5,0.0,63.2,13.0,1017.0,93.0,0.0,20.0,0.0
Braga,2018-08-14 04:00:00,0.51,None,43.8,0.0,58.0,14.0,1017.0,100.0,0.0,0.0,0.0
Braga,2018-08-14 03:00:00,0.6,None,44.8,0.0,56.8,13.0,1017.0,100.0,0.0,0.0,0.0
Braga,2018-08-14 02:00:00,0.58,None,44.6,0.0,60.1,13.0,1017.0,100.0,0.0,0.0,0.0
Braga,2018-08-14 01:00:00,0.6,None,41.9,0.0,60.4,13.0,1017.0,100.0,1.0,0.0,0.0
Braga,2018-08-14 00:00:00,0.7,Low,38.8,5.8,65.2,15.0,1017.0,93.0,0.0,0.0,0.0
Braga,2018-08-13 22:00:00,0.82,None,39.2,0.0,65.0,16.0,1017.0,93.0,1.0,0.0,0.0
